t ke gpe 
0.98 0.0038332 -1.24965
0.9825 0.00383458 -1.24965
0.985 0.00383573 -1.24965
0.9875 0.00383693 -1.24965
0.99 0.00383803 -1.24965
0.9925 0.00383529 -1.24966
0.995 0.00383623 -1.24966
0.9975 0.00383715 -1.24966
1 0.00383791 -1.24966
1.0025 0.00383859 -1.24966
1.005 0.00383918 -1.24966
1.0075 0.00383969 -1.24966
1.01 0.00384012 -1.24966
1.0125 0.00384046 -1.24966
1.015 0.00384072 -1.24967
1.0175 0.00384091 -1.24967
1.02 0.00384101 -1.24967
1.0225 0.0038392 -1.24967
1.025 0.00383915 -1.24967
1.0275 0.00383903 -1.24967
1.03 0.00383883 -1.24967
1.0325 0.00383856 -1.24967
1.035 0.00383821 -1.24968
1.0375 0.00383267 -1.24968
1.04 0.00383218 -1.24968
1.0425 0.00383163 -1.24968
1.045 0.003831 -1.24968
1.0475 0.00383031 -1.24968
1.05 0.00382085 -1.24969
1.0525 0.00382018 -1.24969
1.055 0.00381292 -1.24969
1.0575 0.00381196 -1.24969
1.06 0.00381093 -1.24969
1.0625 0.00380985 -1.24969
1.065 0.0038087 -1.2497
1.0675 0.0038075 -1.2497
1.07 0.00380622 -1.2497
1.0725 0.00380489 -1.2497
1.075 0.00380349 -1.2497
1.0775 0.00380204 -1.24971
1.08 0.00380055 -1.24971
1.0825 0.00379898 -1.24971
1.085 0.00379734 -1.24971
1.0875 0.00379565 -1.24971
1.09 0.0037939 -1.24971
1.0925 0.0037929 -1.24972
1.095 0.00379103 -1.24972
1.0975 0.00378912 -1.24972
1.1 0.00378713 -1.24972
1.1025 0.00378509 -1.24973
1.105 0.00378298 -1.24973
1.1075 0.00378081 -1.24973
1.11 0.00377856 -1.24973
1.1125 0.00377625 -1.24973
1.115 0.00377387 -1.24974
1.1175 0.00377142 -1.24974
1.12 0.00377131 -1.24974
1.1225 0.00376871 -1.24974
1.125 0.00376602 -1.24975
1.1275 0.00376325 -1.24975
1.13 0.00376038 -1.24975
1.1325 0.00375666 -1.24975
1.135 0.00375454 -1.24975
1.1375 0.00374118 -1.24976
1.14 0.00373642 -1.24976
1.1425 0.00373305 -1.24976
1.145 0.00371999 -1.24976
1.1475 0.00371518 -1.24977
1.15 0.0037114 -1.24977
1.1525 0.00370747 -1.24977
1.155 0.00370335 -1.24977
1.1575 0.00369831 -1.24978
1.16 0.00369323 -1.24978
1.1625 0.00368854 -1.24978
1.165 0.00368285 -1.24978
1.1675 0.0036772 -1.24979
1.17 0.00367449 -1.24979
1.1725 0.00366861 -1.24979
1.175 0.00366234 -1.24979
1.1775 0.00365554 -1.2498
1.18 0.00364787 -1.2498
1.1825 0.00364157 -1.2498
1.185 0.00363267 -1.2498
1.1875 0.00362295 -1.2498
1.19 0.00361328 -1.24981
1.1925 0.00360364 -1.24981
1.195 0.00358556 -1.24981
1.1975 0.00357601 -1.24981
1.2 0.00355018 -1.24982
1.2025 0.00353271 -1.24982
1.205 0.00352332 -1.24982
